order_id,product_id,quantity,unit_price,item_total
ORDER_118187,PROD_5062,2,449.61,899.22
ORDER_118187,PROD_5004,3,300.77,902.31
ORDER_118187,PROD_5140,2,194.41,388.82
ORDER_118187,PROD_5005,1,154.26,154.26
ORDER_118188,PROD_5017,1,352.78,352.78
ORDER_118188,PROD_5123,3,50.15,150.45
ORDER_118188,PROD_5194,2,700.09,1400.18
ORDER_118189,PROD_5088,1,752.78,752.78
ORDER_118189,PROD_5187,3,235.47,706.41
ORDER_118189,PROD_5116,1,104.58,104.58
ORDER_118190,PROD_5070,1,506.94,506.94
ORDER_118190,PROD_5185,1,259.32,259.32
ORDER_118190,PROD_5066,1,377.87,377.87
ORDER_118190,PROD_5068,2,710.31,1420.62
ORDER_118190,PROD_5017,3,352.78,1058.34
ORDER_118191,PROD_5123,1,50.15,50.15
ORDER_118191,PROD_5184,3,302.36,907.08
ORDER_118192,PROD_5041,1,443.94,443.94
ORDER_118192,PROD_5066,3,377.87,1133.6100000000001
ORDER_118192,PROD_5113,1,102.86,102.86
ORDER_118192,PROD_5018,3,241.77,725.3100000000001
ORDER_118193,PROD_5060,1,52.83,52.83
ORDER_118193,PROD_5102,1,198.82,198.82
ORDER_118193,PROD_5146,2,21.18,42.36
ORDER_118194,PROD_5157,1,573.45,573.45
ORDER_118194,PROD_5027,2,609.33,1218.66
ORDER_118195,PROD_5088,3,752.78,2258.34
ORDER_118195,PROD_5081,1,799.8,799.8
ORDER_118195,PROD_5029,3,292.89,878.67
ORDER_118195,PROD_5100,1,121.68,121.68
ORDER_118195,PROD_5109,1,233.76,233.76
ORDER_118196,PROD_5086,3,25.42,76.26
ORDER_118196,PROD_5019,1,288.83,288.83
ORDER_118196,PROD_5115,2,527.3,1054.6
ORDER_118196,PROD_5121,1,342.4,342.4
ORDER_118196,PROD_5019,1,288.83,288.83
ORDER_118197,PROD_5084,3,378.32,1134.96
ORDER_118197,PROD_5025,2,229.98,459.96
ORDER_118198,PROD_5018,1,241.77,241.77
ORDER_118198,PROD_5051,3,287.9,863.6999999999999
ORDER_118198,PROD_5096,1,364.58,364.58
ORDER_118198,PROD_5198,1,724.26,724.26
ORDER_118199,PROD_5050,1,172.62,172.62
ORDER_118199,PROD_5079,1,451.86,451.86
ORDER_118199,PROD_5116,1,104.58,104.58
ORDER_118199,PROD_5081,2,799.8,1599.6
ORDER_118200,PROD_5137,1,541.19,541.19
ORDER_118201,PROD_5078,2,75.63,151.26
ORDER_118201,PROD_5067,2,362.53,725.06
ORDER_118202,PROD_5153,3,129.9,389.70000000000005
ORDER_118202,PROD_5068,1,710.31,710.31
ORDER_118202,PROD_5029,1,292.89,292.89
ORDER_118202,PROD_5046,2,201.46,402.92
ORDER_118203,PROD_5112,3,631.86,1895.58
ORDER_118203,PROD_5016,1,325.37,325.37
ORDER_118203,PROD_5164,1,460.18,460.18
ORDER_118203,PROD_5045,3,264.05,792.1500000000001
ORDER_118204,PROD_5119,3,156.88,470.64
ORDER_118205,PROD_5133,3,426.88,1280.6399999999999
ORDER_118205,PROD_5037,2,515.09,1030.18
ORDER_118205,PROD_5075,3,297.88,893.64
ORDER_118205,PROD_5025,3,229.98,689.9399999999999
ORDER_118206,PROD_5051,1,287.9,287.9
ORDER_118206,PROD_5173,3,669.77,2009.31
ORDER_118207,PROD_5026,3,193.38,580.14
ORDER_118207,PROD_5000,2,187.53,375.06
ORDER_118207,PROD_5079,2,451.86,903.72
ORDER_118208,PROD_5143,3,605.44,1816.3200000000002
ORDER_118208,PROD_5125,3,629.77,1889.31
ORDER_118209,PROD_5062,3,449.61,1348.83
ORDER_118209,PROD_5000,2,187.53,375.06
ORDER_118210,PROD_5134,1,273.73,273.73
ORDER_118210,PROD_5122,1,407.54,407.54
ORDER_118211,PROD_5136,3,270.26,810.78
ORDER_118211,PROD_5163,2,780.86,1561.72
ORDER_118211,PROD_5187,2,235.47,470.94
ORDER_118211,PROD_5198,1,724.26,724.26
ORDER_118212,PROD_5136,2,270.26,540.52
ORDER_118212,PROD_5023,2,106.34,212.68
ORDER_118212,PROD_5198,3,724.26,2172.7799999999997
ORDER_118213,PROD_5095,1,252.63,252.63
ORDER_118213,PROD_5111,1,546.54,546.54
ORDER_118214,PROD_5119,2,156.88,313.76
ORDER_118215,PROD_5002,2,41.86,83.72
ORDER_118215,PROD_5173,1,669.77,669.77
ORDER_118215,PROD_5100,3,121.68,365.04
ORDER_118216,PROD_5067,1,362.53,362.53
ORDER_118216,PROD_5025,2,229.98,459.96
ORDER_118217,PROD_5146,3,21.18,63.54
ORDER_118217,PROD_5040,2,617.8,1235.6
ORDER_118217,PROD_5197,1,376.54,376.54
ORDER_118217,PROD_5199,3,235.99,707.97
ORDER_118218,PROD_5130,3,97.58,292.74
ORDER_118218,PROD_5004,3,300.77,902.31
ORDER_118219,PROD_5140,3,194.41,583.23
ORDER_118220,PROD_5113,2,102.86,205.72
ORDER_118220,PROD_5048,1,242.4,242.4
ORDER_118220,PROD_5140,3,194.41,583.23
ORDER_118221,PROD_5096,1,364.58,364.58
ORDER_118222,PROD_5036,3,174.51,523.53
ORDER_118222,PROD_5037,3,515.09,1545.27
ORDER_118222,PROD_5155,3,331.06,993.1800000000001
ORDER_118222,PROD_5018,2,241.77,483.54
ORDER_118223,PROD_5143,2,605.44,1210.88
ORDER_118223,PROD_5001,1,601.34,601.34
ORDER_118223,PROD_5177,1,186.24,186.24
ORDER_118223,PROD_5060,3,52.83,158.49
ORDER_118223,PROD_5016,3,325.37,976.11
ORDER_118224,PROD_5095,1,252.63,252.63
ORDER_118224,PROD_5096,2,364.58,729.16
ORDER_118224,PROD_5115,3,527.3,1581.8999999999999
ORDER_118225,PROD_5130,1,97.58,97.58
ORDER_118225,PROD_5053,3,510.44,1531.32
ORDER_118225,PROD_5089,2,431.9,863.8
ORDER_118225,PROD_5173,1,669.77,669.77
ORDER_118225,PROD_5197,1,376.54,376.54
ORDER_118226,PROD_5163,1,780.86,780.86
ORDER_118226,PROD_5044,1,262.27,262.27
ORDER_118226,PROD_5066,2,377.87,755.74
ORDER_118226,PROD_5012,1,174.17,174.17
ORDER_118226,PROD_5042,1,727.59,727.59
ORDER_118227,PROD_5040,1,617.8,617.8
ORDER_118228,PROD_5112,2,631.86,1263.72
ORDER_118228,PROD_5190,3,190.78,572.34
ORDER_118228,PROD_5018,2,241.77,483.54
ORDER_118228,PROD_5054,3,507.94,1523.82
ORDER_118228,PROD_5051,2,287.9,575.8
ORDER_118229,PROD_5044,2,262.27,524.54
ORDER_118229,PROD_5005,1,154.26,154.26
ORDER_118229,PROD_5135,2,678.93,1357.86
ORDER_118229,PROD_5093,2,360.99,721.98
ORDER_118230,PROD_5071,3,287.31,861.9300000000001
ORDER_118230,PROD_5031,1,408.32,408.32
ORDER_118230,PROD_5088,2,752.78,1505.56
ORDER_118230,PROD_5031,3,408.32,1224.96
ORDER_118231,PROD_5080,1,346.94,346.94
ORDER_118231,PROD_5162,1,591.38,591.38
ORDER_118231,PROD_5189,2,649.34,1298.68
ORDER_118232,PROD_5001,1,601.34,601.34
ORDER_118233,PROD_5171,1,723.12,723.12
ORDER_118233,PROD_5144,3,757.3,2271.8999999999996
ORDER_118234,PROD_5060,1,52.83,52.83
ORDER_118234,PROD_5129,1,355.99,355.99
ORDER_118234,PROD_5186,3,71.11,213.32999999999998
ORDER_118235,PROD_5141,3,472.63,1417.8899999999999
ORDER_118236,PROD_5090,3,450.3,1350.9
ORDER_118236,PROD_5163,3,780.86,2342.58
ORDER_118236,PROD_5122,2,407.54,815.08
ORDER_118236,PROD_5009,1,160.61,160.61
ORDER_118237,PROD_5027,1,609.33,609.33
ORDER_118237,PROD_5038,3,741.3,2223.8999999999996
ORDER_118238,PROD_5100,2,121.68,243.36
ORDER_118238,PROD_5074,3,474.28,1422.84
ORDER_118238,PROD_5185,3,259.32,777.96
ORDER_118238,PROD_5102,1,198.82,198.82
ORDER_118238,PROD_5092,1,361.03,361.03
ORDER_118239,PROD_5049,2,511.15,1022.3
ORDER_118239,PROD_5098,2,502.65,1005.3
ORDER_118239,PROD_5130,2,97.58,195.16
ORDER_118239,PROD_5159,3,400.38,1201.1399999999999
ORDER_118239,PROD_5075,2,297.88,595.76
ORDER_118240,PROD_5090,1,450.3,450.3
ORDER_118241,PROD_5102,3,198.82,596.46
ORDER_118241,PROD_5126,3,403.7,1211.1
ORDER_118241,PROD_5131,1,209.56,209.56
ORDER_118241,PROD_5025,1,229.98,229.98
ORDER_118242,PROD_5048,1,242.4,242.4
ORDER_118242,PROD_5043,3,571.49,1714.47
ORDER_118242,PROD_5003,2,584.48,1168.96
ORDER_118242,PROD_5195,1,236.74,236.74
ORDER_118243,PROD_5146,1,21.18,21.18
ORDER_118244,PROD_5046,2,201.46,402.92
ORDER_118244,PROD_5030,2,94.81,189.62
ORDER_118244,PROD_5061,1,104.17,104.17
ORDER_118244,PROD_5063,3,762.7,2288.1000000000004
ORDER_118245,PROD_5055,3,617.09,1851.27
ORDER_118246,PROD_5022,2,412.09,824.18
ORDER_118246,PROD_5054,1,507.94,507.94
ORDER_118246,PROD_5185,3,259.32,777.96
ORDER_118247,PROD_5163,3,780.86,2342.58
ORDER_118247,PROD_5050,2,172.62,345.24
ORDER_118248,PROD_5065,2,301.18,602.36
ORDER_118248,PROD_5055,2,617.09,1234.18
ORDER_118248,PROD_5108,3,138.98,416.93999999999994
ORDER_118249,PROD_5026,1,193.38,193.38
ORDER_118249,PROD_5073,3,71.17,213.51
ORDER_118249,PROD_5055,1,617.09,617.09
ORDER_118249,PROD_5048,1,242.4,242.4
ORDER_118249,PROD_5020,1,80.48,80.48
ORDER_118250,PROD_5117,1,627.02,627.02
ORDER_118250,PROD_5167,3,797.07,2391.21
ORDER_118250,PROD_5049,3,511.15,1533.4499999999998
ORDER_118250,PROD_5115,3,527.3,1581.8999999999999
ORDER_118250,PROD_5058,1,611.77,611.77
ORDER_118251,PROD_5148,1,240.67,240.67
ORDER_118251,PROD_5062,2,449.61,899.22
ORDER_118251,PROD_5004,1,300.77,300.77
ORDER_118251,PROD_5119,3,156.88,470.64
ORDER_118252,PROD_5045,2,264.05,528.1
ORDER_118253,PROD_5039,3,577.71,1733.13
ORDER_118253,PROD_5149,2,827.19,1654.38
ORDER_118253,PROD_5174,3,730.26,2190.7799999999997
ORDER_118253,PROD_5125,1,629.77,629.77
ORDER_118254,PROD_5119,3,156.88,470.64
ORDER_118255,PROD_5084,3,378.32,1134.96
ORDER_118255,PROD_5042,3,727.59,2182.77
ORDER_118256,PROD_5118,3,737.23,2211.69
ORDER_118257,PROD_5159,2,400.38,800.76
ORDER_118257,PROD_5069,3,385.82,1157.46
ORDER_118257,PROD_5196,3,276.87,830.61
ORDER_118258,PROD_5067,1,362.53,362.53
ORDER_118258,PROD_5019,2,288.83,577.66
ORDER_118258,PROD_5136,3,270.26,810.78
ORDER_118258,PROD_5151,3,577.36,1732.08
ORDER_118258,PROD_5119,1,156.88,156.88
ORDER_118259,PROD_5039,3,577.71,1733.13
ORDER_118259,PROD_5025,1,229.98,229.98
ORDER_118259,PROD_5188,3,583.17,1749.5099999999998
ORDER_118259,PROD_5100,2,121.68,243.36
ORDER_118260,PROD_5190,3,190.78,572.34
ORDER_118260,PROD_5110,1,81.47,81.47
ORDER_118261,PROD_5094,3,159.74,479.22
ORDER_118262,PROD_5065,2,301.18,602.36
ORDER_118263,PROD_5143,2,605.44,1210.88
ORDER_118263,PROD_5171,2,723.12,1446.24
ORDER_118264,PROD_5023,1,106.34,106.34
ORDER_118264,PROD_5187,2,235.47,470.94
ORDER_118264,PROD_5109,1,233.76,233.76
ORDER_118264,PROD_5082,1,178.19,178.19
ORDER_118265,PROD_5141,3,472.63,1417.8899999999999
ORDER_118265,PROD_5033,2,403.0,806.0
ORDER_118266,PROD_5120,3,633.71,1901.13
ORDER_118266,PROD_5076,2,23.64,47.28
ORDER_118266,PROD_5067,2,362.53,725.06
ORDER_118267,PROD_5179,2,255.52,511.04
ORDER_118267,PROD_5035,2,743.65,1487.3
ORDER_118268,PROD_5102,1,198.82,198.82
ORDER_118268,PROD_5003,3,584.48,1753.44
ORDER_118269,PROD_5085,3,550.2,1650.6000000000001
ORDER_118270,PROD_5112,2,631.86,1263.72
ORDER_118270,PROD_5049,1,511.15,511.15
ORDER_118271,PROD_5159,3,400.38,1201.1399999999999
ORDER_118272,PROD_5026,3,193.38,580.14
ORDER_118272,PROD_5070,3,506.94,1520.82
ORDER_118272,PROD_5114,1,244.29,244.29
ORDER_118273,PROD_5137,3,541.19,1623.5700000000002
ORDER_118273,PROD_5146,1,21.18,21.18
ORDER_118273,PROD_5061,1,104.17,104.17
ORDER_118274,PROD_5063,3,762.7,2288.1000000000004
ORDER_118274,PROD_5080,3,346.94,1040.82
ORDER_118274,PROD_5160,2,788.56,1577.12
ORDER_118274,PROD_5026,3,193.38,580.14
ORDER_118275,PROD_5080,1,346.94,346.94
ORDER_118275,PROD_5172,3,682.86,2048.58
ORDER_118276,PROD_5149,1,827.19,827.19
ORDER_118276,PROD_5082,1,178.19,178.19
ORDER_118276,PROD_5004,2,300.77,601.54
ORDER_118276,PROD_5145,2,423.63,847.26
ORDER_118277,PROD_5178,2,45.82,91.64
ORDER_118278,PROD_5164,1,460.18,460.18
ORDER_118278,PROD_5104,3,32.53,97.59
ORDER_118278,PROD_5059,3,441.8,1325.4
ORDER_118279,PROD_5140,3,194.41,583.23
ORDER_118279,PROD_5146,2,21.18,42.36
ORDER_118279,PROD_5131,1,209.56,209.56
ORDER_118280,PROD_5079,2,451.86,903.72
ORDER_118281,PROD_5093,1,360.99,360.99
ORDER_118282,PROD_5025,3,229.98,689.9399999999999
ORDER_118283,PROD_5123,3,50.15,150.45
ORDER_118284,PROD_5016,2,325.37,650.74
ORDER_118284,PROD_5058,1,611.77,611.77
ORDER_118284,PROD_5195,1,236.74,236.74
ORDER_118285,PROD_5055,1,617.09,617.09
ORDER_118286,PROD_5101,1,453.94,453.94
ORDER_118287,PROD_5164,3,460.18,1380.54
ORDER_118287,PROD_5045,1,264.05,264.05
ORDER_118287,PROD_5162,1,591.38,591.38
ORDER_118287,PROD_5088,3,752.78,2258.34
ORDER_118287,PROD_5153,1,129.9,129.9
ORDER_118288,PROD_5020,1,80.48,80.48
ORDER_118288,PROD_5126,1,403.7,403.7
ORDER_118288,PROD_5142,1,413.42,413.42
ORDER_118289,PROD_5078,1,75.63,75.63
ORDER_118289,PROD_5052,2,668.05,1336.1
ORDER_118289,PROD_5098,3,502.65,1507.9499999999998
ORDER_118290,PROD_5138,2,230.65,461.3
ORDER_118290,PROD_5069,2,385.82,771.64
ORDER_118290,PROD_5008,1,125.98,125.98
ORDER_118290,PROD_5016,1,325.37,325.37
ORDER_118290,PROD_5105,3,672.35,2017.0500000000002
ORDER_118291,PROD_5188,2,583.17,1166.34
ORDER_118292,PROD_5131,2,209.56,419.12
ORDER_118292,PROD_5197,1,376.54,376.54
ORDER_118292,PROD_5025,3,229.98,689.9399999999999
ORDER_118293,PROD_5026,2,193.38,386.76
ORDER_118294,PROD_5145,3,423.63,1270.8899999999999
ORDER_118294,PROD_5039,1,577.71,577.71
ORDER_118295,PROD_5157,2,573.45,1146.9
ORDER_118295,PROD_5142,1,413.42,413.42
ORDER_118295,PROD_5067,1,362.53,362.53
ORDER_118295,PROD_5071,1,287.31,287.31
ORDER_118295,PROD_5080,1,346.94,346.94
ORDER_118296,PROD_5073,1,71.17,71.17
ORDER_118296,PROD_5027,3,609.33,1827.9900000000002
ORDER_118297,PROD_5064,1,833.05,833.05
ORDER_118297,PROD_5041,1,443.94,443.94
ORDER_118297,PROD_5180,1,86.3,86.3
ORDER_118297,PROD_5133,3,426.88,1280.6399999999999
ORDER_118298,PROD_5098,1,502.65,502.65
ORDER_118298,PROD_5068,2,710.31,1420.62
ORDER_118298,PROD_5001,2,601.34,1202.68
ORDER_118298,PROD_5010,3,291.42,874.26
ORDER_118299,PROD_5085,1,550.2,550.2
ORDER_118299,PROD_5140,3,194.41,583.23
ORDER_118300,PROD_5046,2,201.46,402.92
ORDER_118300,PROD_5063,3,762.7,2288.1000000000004
ORDER_118301,PROD_5152,1,128.37,128.37
ORDER_118301,PROD_5100,3,121.68,365.04
ORDER_118301,PROD_5103,3,416.25,1248.75
ORDER_118302,PROD_5175,2,570.71,1141.42
ORDER_118303,PROD_5106,1,638.08,638.08
ORDER_118303,PROD_5149,1,827.19,827.19
ORDER_118303,PROD_5192,2,336.66,673.32
ORDER_118303,PROD_5172,3,682.86,2048.58
ORDER_118303,PROD_5016,2,325.37,650.74
ORDER_118304,PROD_5076,3,23.64,70.92
ORDER_118304,PROD_5114,1,244.29,244.29
ORDER_118304,PROD_5010,3,291.42,874.26
ORDER_118305,PROD_5004,1,300.77,300.77
ORDER_118305,PROD_5097,3,395.19,1185.57
ORDER_118305,PROD_5185,2,259.32,518.64
ORDER_118305,PROD_5054,3,507.94,1523.82
ORDER_118305,PROD_5143,1,605.44,605.44
ORDER_118306,PROD_5143,1,605.44,605.44
ORDER_118307,PROD_5193,2,45.13,90.26
ORDER_118307,PROD_5110,2,81.47,162.94
ORDER_118308,PROD_5179,2,255.52,511.04
ORDER_118308,PROD_5052,2,668.05,1336.1
ORDER_118308,PROD_5192,1,336.66,336.66
ORDER_118308,PROD_5148,3,240.67,722.01
ORDER_118308,PROD_5066,2,377.87,755.74
ORDER_118309,PROD_5030,2,94.81,189.62
ORDER_118309,PROD_5072,1,587.62,587.62
ORDER_118310,PROD_5175,1,570.71,570.71
ORDER_118311,PROD_5027,3,609.33,1827.9900000000002
ORDER_118311,PROD_5035,2,743.65,1487.3
ORDER_118312,PROD_5156,2,633.79,1267.58
ORDER_118313,PROD_5080,2,346.94,693.88
ORDER_118313,PROD_5042,1,727.59,727.59
ORDER_118314,PROD_5040,1,617.8,617.8
ORDER_118314,PROD_5160,1,788.56,788.56
ORDER_118315,PROD_5037,2,515.09,1030.18
ORDER_118315,PROD_5075,3,297.88,893.64
ORDER_118316,PROD_5085,2,550.2,1100.4
ORDER_118316,PROD_5183,1,595.04,595.04
ORDER_118317,PROD_5166,3,350.91,1052.73
ORDER_118317,PROD_5056,2,767.67,1535.34
ORDER_118318,PROD_5016,1,325.37,325.37
ORDER_118318,PROD_5105,2,672.35,1344.7
ORDER_118318,PROD_5098,1,502.65,502.65
ORDER_118318,PROD_5186,2,71.11,142.22
ORDER_118319,PROD_5195,3,236.74,710.22
ORDER_118320,PROD_5017,1,352.78,352.78
ORDER_118320,PROD_5172,3,682.86,2048.58
ORDER_118320,PROD_5118,2,737.23,1474.46
ORDER_118320,PROD_5062,3,449.61,1348.83
ORDER_118321,PROD_5091,3,663.16,1989.48
ORDER_118321,PROD_5196,3,276.87,830.61
ORDER_118321,PROD_5037,2,515.09,1030.18
ORDER_118321,PROD_5057,1,370.02,370.02
ORDER_118322,PROD_5074,1,474.28,474.28
ORDER_118322,PROD_5195,2,236.74,473.48
ORDER_118322,PROD_5145,1,423.63,423.63
ORDER_118322,PROD_5041,1,443.94,443.94
ORDER_118323,PROD_5126,1,403.7,403.7
ORDER_118323,PROD_5085,2,550.2,1100.4
ORDER_118323,PROD_5192,1,336.66,336.66
ORDER_118324,PROD_5192,2,336.66,673.32
ORDER_118324,PROD_5131,3,209.56,628.6800000000001
ORDER_118324,PROD_5072,1,587.62,587.62
ORDER_118324,PROD_5191,1,506.82,506.82
ORDER_118324,PROD_5080,3,346.94,1040.82
ORDER_118325,PROD_5136,3,270.26,810.78
ORDER_118325,PROD_5009,2,160.61,321.22
ORDER_118325,PROD_5053,3,510.44,1531.32
ORDER_118325,PROD_5178,3,45.82,137.46
ORDER_118325,PROD_5055,2,617.09,1234.18
ORDER_118326,PROD_5057,1,370.02,370.02
ORDER_118326,PROD_5004,3,300.77,902.31
ORDER_118326,PROD_5158,3,91.67,275.01
ORDER_118326,PROD_5088,1,752.78,752.78
ORDER_118326,PROD_5058,2,611.77,1223.54
ORDER_118327,PROD_5156,1,633.79,633.79
ORDER_118327,PROD_5087,3,278.79,836.3700000000001
ORDER_118327,PROD_5098,3,502.65,1507.9499999999998
ORDER_118327,PROD_5184,1,302.36,302.36
ORDER_118327,PROD_5084,2,378.32,756.64
ORDER_118328,PROD_5131,1,209.56,209.56
ORDER_118328,PROD_5059,3,441.8,1325.4
ORDER_118329,PROD_5002,2,41.86,83.72
ORDER_118329,PROD_5142,1,413.42,413.42
ORDER_118329,PROD_5171,2,723.12,1446.24
ORDER_118330,PROD_5185,2,259.32,518.64
ORDER_118330,PROD_5134,1,273.73,273.73
ORDER_118330,PROD_5093,2,360.99,721.98
ORDER_118330,PROD_5073,2,71.17,142.34
ORDER_118331,PROD_5131,2,209.56,419.12
ORDER_118331,PROD_5040,1,617.8,617.8
ORDER_118332,PROD_5105,1,672.35,672.35
ORDER_118333,PROD_5129,3,355.99,1067.97
ORDER_118333,PROD_5163,2,780.86,1561.72
ORDER_118333,PROD_5076,2,23.64,47.28
ORDER_118333,PROD_5062,1,449.61,449.61
ORDER_118333,PROD_5159,1,400.38,400.38
ORDER_118334,PROD_5068,1,710.31,710.31
ORDER_118334,PROD_5019,1,288.83,288.83
ORDER_118334,PROD_5012,2,174.17,348.34
ORDER_118335,PROD_5100,1,121.68,121.68
ORDER_118336,PROD_5108,1,138.98,138.98
ORDER_118336,PROD_5125,1,629.77,629.77
ORDER_118336,PROD_5060,2,52.83,105.66
ORDER_118336,PROD_5178,2,45.82,91.64
ORDER_118336,PROD_5156,1,633.79,633.79
ORDER_118337,PROD_5091,1,663.16,663.16
ORDER_118337,PROD_5018,3,241.77,725.3100000000001
ORDER_118337,PROD_5106,3,638.08,1914.2400000000002
ORDER_118337,PROD_5089,1,431.9,431.9
ORDER_118338,PROD_5009,2,160.61,321.22
ORDER_118339,PROD_5121,3,342.4,1027.1999999999998
ORDER_118340,PROD_5196,1,276.87,276.87
ORDER_118341,PROD_5159,3,400.38,1201.1399999999999
ORDER_118341,PROD_5133,2,426.88,853.76
ORDER_118342,PROD_5192,2,336.66,673.32
ORDER_118342,PROD_5023,3,106.34,319.02
ORDER_118342,PROD_5029,1,292.89,292.89
ORDER_118342,PROD_5079,2,451.86,903.72
ORDER_118343,PROD_5011,2,171.2,342.4
ORDER_118344,PROD_5056,1,767.67,767.67
ORDER_118344,PROD_5149,1,827.19,827.19
ORDER_118345,PROD_5127,1,57.95,57.95
ORDER_118345,PROD_5094,2,159.74,319.48
ORDER_118345,PROD_5074,3,474.28,1422.84
ORDER_118346,PROD_5161,3,48.72,146.16
ORDER_118346,PROD_5007,3,567.3,1701.8999999999999
ORDER_118346,PROD_5034,3,860.23,2580.69
ORDER_118347,PROD_5192,1,336.66,336.66
ORDER_118348,PROD_5052,1,668.05,668.05
ORDER_118348,PROD_5086,2,25.42,50.84
ORDER_118348,PROD_5111,2,546.54,1093.08
ORDER_118348,PROD_5003,2,584.48,1168.96
ORDER_118349,PROD_5184,2,302.36,604.72
ORDER_118349,PROD_5177,1,186.24,186.24
ORDER_118349,PROD_5143,1,605.44,605.44
ORDER_118349,PROD_5062,2,449.61,899.22
ORDER_118349,PROD_5079,2,451.86,903.72
ORDER_118350,PROD_5193,3,45.13,135.39000000000001
ORDER_118350,PROD_5080,1,346.94,346.94
ORDER_118350,PROD_5012,1,174.17,174.17
ORDER_118350,PROD_5070,2,506.94,1013.88
ORDER_118350,PROD_5189,2,649.34,1298.68
ORDER_118351,PROD_5000,1,187.53,187.53
ORDER_118352,PROD_5000,2,187.53,375.06
ORDER_118352,PROD_5196,3,276.87,830.61
ORDER_118352,PROD_5123,3,50.15,150.45
ORDER_118352,PROD_5121,1,342.4,342.4
ORDER_118352,PROD_5124,3,154.39,463.16999999999996
ORDER_118353,PROD_5117,1,627.02,627.02
ORDER_118353,PROD_5148,2,240.67,481.34
ORDER_118353,PROD_5134,2,273.73,547.46
ORDER_118353,PROD_5184,3,302.36,907.08
ORDER_118354,PROD_5113,3,102.86,308.58
ORDER_118354,PROD_5113,1,102.86,102.86
ORDER_118354,PROD_5156,2,633.79,1267.58
ORDER_118354,PROD_5004,2,300.77,601.54
ORDER_118355,PROD_5027,3,609.33,1827.9900000000002
ORDER_118356,PROD_5182,1,422.98,422.98
ORDER_118356,PROD_5173,1,669.77,669.77
ORDER_118356,PROD_5078,2,75.63,151.26
ORDER_118356,PROD_5077,1,275.23,275.23
ORDER_118357,PROD_5173,1,669.77,669.77
ORDER_118357,PROD_5047,3,648.43,1945.29
ORDER_118357,PROD_5092,3,361.03,1083.09
ORDER_118357,PROD_5063,1,762.7,762.7
ORDER_118357,PROD_5124,2,154.39,308.78
ORDER_118358,PROD_5021,1,607.8,607.8
ORDER_118358,PROD_5059,2,441.8,883.6
ORDER_118358,PROD_5102,2,198.82,397.64
ORDER_118359,PROD_5001,1,601.34,601.34
ORDER_118359,PROD_5039,3,577.71,1733.13
ORDER_118359,PROD_5040,2,617.8,1235.6
ORDER_118359,PROD_5081,2,799.8,1599.6
ORDER_118359,PROD_5132,2,226.78,453.56
ORDER_118360,PROD_5039,1,577.71,577.71
ORDER_118360,PROD_5199,2,235.99,471.98
ORDER_118361,PROD_5142,3,413.42,1240.26
ORDER_118361,PROD_5006,1,139.02,139.02
ORDER_118361,PROD_5078,1,75.63,75.63
ORDER_118361,PROD_5023,3,106.34,319.02
ORDER_118361,PROD_5014,3,715.48,2146.44
ORDER_118362,PROD_5188,2,583.17,1166.34
ORDER_118362,PROD_5136,1,270.26,270.26
ORDER_118363,PROD_5189,1,649.34,649.34
ORDER_118363,PROD_5066,1,377.87,377.87
ORDER_118363,PROD_5021,3,607.8,1823.3999999999999
ORDER_118363,PROD_5056,3,767.67,2303.0099999999998
ORDER_118364,PROD_5188,3,583.17,1749.5099999999998
ORDER_118364,PROD_5188,2,583.17,1166.34
ORDER_118365,PROD_5124,1,154.39,154.39
ORDER_118365,PROD_5191,3,506.82,1520.46
ORDER_118365,PROD_5034,1,860.23,860.23
ORDER_118365,PROD_5134,2,273.73,547.46
ORDER_118366,PROD_5062,2,449.61,899.22
ORDER_118366,PROD_5167,3,797.07,2391.21
ORDER_118367,PROD_5159,1,400.38,400.38
ORDER_118367,PROD_5152,2,128.37,256.74
ORDER_118367,PROD_5008,1,125.98,125.98
ORDER_118367,PROD_5110,1,81.47,81.47
ORDER_118368,PROD_5037,1,515.09,515.09
ORDER_118368,PROD_5142,2,413.42,826.84
ORDER_118368,PROD_5189,3,649.34,1948.02
ORDER_118368,PROD_5171,3,723.12,2169.36
ORDER_118369,PROD_5059,3,441.8,1325.4
ORDER_118369,PROD_5156,2,633.79,1267.58
ORDER_118370,PROD_5154,2,57.36,114.72
ORDER_118370,PROD_5094,3,159.74,479.22
ORDER_118370,PROD_5006,1,139.02,139.02
ORDER_118371,PROD_5143,3,605.44,1816.3200000000002
ORDER_118371,PROD_5028,3,718.08,2154.2400000000002
ORDER_118371,PROD_5078,3,75.63,226.89
ORDER_118372,PROD_5133,3,426.88,1280.6399999999999
ORDER_118372,PROD_5109,3,233.76,701.28
ORDER_118372,PROD_5074,3,474.28,1422.84
ORDER_118373,PROD_5165,2,144.46,288.92
ORDER_118373,PROD_5054,2,507.94,1015.88
ORDER_118374,PROD_5072,2,587.62,1175.24
ORDER_118374,PROD_5185,2,259.32,518.64
ORDER_118374,PROD_5144,2,757.3,1514.6
ORDER_118374,PROD_5002,2,41.86,83.72
ORDER_118374,PROD_5081,1,799.8,799.8
ORDER_118375,PROD_5006,2,139.02,278.04
ORDER_118375,PROD_5005,3,154.26,462.78
ORDER_118375,PROD_5072,3,587.62,1762.8600000000001
ORDER_118375,PROD_5004,3,300.77,902.31
ORDER_118376,PROD_5137,3,541.19,1623.5700000000002
